"","sub","decision","reward","effort","agent","success","grupo"
"3962","7927",1,2,1,1,0,0
"3963","7927",1,3,1,1,0,0
"3964","7927",1,1,2,1,0,0
"3965","7927",1,2,2,1,0,0
"3966","7927",1,3,2,1,0,0
"3967","7927",1,1,3,1,0,0
"3968","7927",1,2,3,1,1,0
"3969","7927",1,3,3,1,0,0
"3970","7927",2,1,4,1,0,0
"3971","7927",1,2,4,1,1,0
"3972","7927",1,3,4,1,0,0
"3973","7927",1,1,1,1,0,0
"3974","7927",1,2,1,1,0,0
"3975","7927",1,3,1,1,0,0
"3976","7927",1,1,2,1,0,0
"3977","7927",2,2,2,1,0,0
"3978","7927",1,3,2,1,0,0
"3979","7927",1,1,3,1,0,0
"3980","7927",1,2,3,1,0,0
"3981","7927",1,3,3,1,0,0
"3982","7927",1,1,4,1,1,0
"3983","7927",1,2,4,1,1,0
"3984","7927",1,3,4,1,0,0
"3985","7937",1,1,1,0,0,1
"3986","7937",1,2,1,0,0,1
"3987","7937",1,3,1,0,0,1
"3988","7937",1,1,2,0,0,1
"3989","7937",1,2,2,0,0,1
"3990","7937",1,3,2,0,0,1
"3991","7937",2,1,3,0,0,1
"3992","7937",1,2,3,0,0,1
"3993","7937",1,3,3,0,0,1
"3994","7937",1,1,4,0,0,1
"3995","7937",1,2,4,0,0,1
"3996","7937",1,3,4,0,0,1
"3997","7937",2,1,1,0,0,1
"3998","7937",1,2,1,0,0,1
"3999","7937",1,3,1,0,0,1
"4000","7937",1,1,2,0,0,1
"4001","7937",1,2,2,0,0,1
"4002","7937",1,3,2,0,0,1
"4003","7937",1,1,3,0,0,1
"4004","7937",1,2,3,0,0,1
"4005","7937",1,3,3,0,0,1
"4006","7937",1,1,4,0,0,1
"4007","7937",1,2,4,0,0,1
"4008","7937",1,3,4,0,0,1
"4009","7937",1,1,1,1,1,1
"4010","7937",1,2,1,1,0,1
"4011","7937",1,3,1,1,0,1
"4012","7937",1,1,2,1,0,1
"4013","7937",1,2,2,1,0,1
"4014","7937",1,3,2,1,0,1
"4015","7937",1,1,3,1,0,1
"4016","7937",1,2,3,1,0,1
"4017","7937",1,3,3,1,0,1
"4018","7937",1,1,4,1,0,1
"4019","7937",1,2,4,1,0,1
"4020","7937",1,3,4,1,0,1
"4021","7937",0,1,1,1,0,1
"4022","7937",0,2,1,1,0,1
"4023","7937",2,3,1,1,0,1
"4024","7937",1,1,2,1,1,1
"4025","7937",1,2,2,1,0,1
"4026","7937",1,3,2,1,0,1
"4027","7937",1,1,3,1,0,1
"4028","7937",1,2,3,1,0,1
"4029","7937",1,3,3,1,0,1
"4030","7937",1,1,4,1,0,1
"4031","7937",1,2,4,1,0,1
"4032","7937",1,3,4,1,0,1
"4033","8228",1,1,1,0,0,1
"4034","8228",0,2,1,0,0,1
"4035","8228",1,3,1,0,0,1
"4036","8228",1,1,2,0,0,1
"4037","8228",1,2,2,0,0,1
"4038","8228",0,3,2,0,0,1
"4039","8228",1,1,3,0,0,1
"4040","8228",1,2,3,0,0,1
"4041","8228",1,3,3,0,0,1
"4042","8228",1,1,4,0,0,1
"4043","8228",1,2,4,0,0,1
"4044","8228",1,3,4,0,0,1
"4045","8228",1,1,1,0,0,1
"4046","8228",1,2,1,0,0,1
"4047","8228",1,3,1,0,0,1
"4048","8228",1,1,2,0,0,1
"4049","8228",1,2,2,0,0,1
"4050","8228",1,3,2,0,0,1
"4051","8228",1,1,3,0,0,1
"4052","8228",1,2,3,0,0,1
"4053","8228",1,3,3,0,0,1
"4054","8228",0,1,4,0,0,1
"4055","8228",1,2,4,0,0,1
"4056","8228",1,3,4,0,0,1
"4057","8228",1,1,1,1,0,1
"4058","8228",1,2,1,1,0,1
"4059","8228",1,3,1,1,0,1
"4060","8228",0,1,2,1,0,1
"4061","8228",0,2,2,1,0,1
"4062","8228",1,3,2,1,0,1
"4063","8228",0,1,3,1,0,1
"4064","8228",0,2,3,1,0,1
"4065","8228",0,3,3,1,0,1
"4066","8228",1,1,4,1,0,1
"4067","8228",1,2,4,1,0,1
"4068","8228",0,3,4,1,0,1
"4069","8228",0,1,1,1,0,1
"4070","8228",1,2,1,1,0,1
"4071","8228",1,3,1,1,0,1
"4072","8228",1,1,2,1,0,1
"4073","8228",0,2,2,1,0,1
"4074","8228",1,3,2,1,0,1
"4075","8228",0,1,3,1,0,1
"4076","8228",0,2,3,1,0,1
"4077","8228",0,3,3,1,0,1
"4078","8228",1,1,4,1,0,1
"4079","8228",1,2,4,1,0,1
"4080","8228",0,3,4,1,0,1
"4081","8251",1,1,1,0,0,1
"4082","8251",1,2,1,0,0,1
"4083","8251",1,3,1,0,0,1
"4084","8251",1,1,2,0,0,1
"4085","8251",1,2,2,0,0,1
"4086","8251",1,3,2,0,0,1
"4087","8251",1,1,3,0,0,1
"4088","8251",1,2,3,0,0,1
"4089","8251",1,3,3,0,0,1
"4090","8251",1,1,4,0,0,1
"4091","8251",1,2,4,0,0,1
"4092","8251",1,3,4,0,0,1
"4093","8251",1,1,1,0,1,1
"4094","8251",1,2,1,0,1,1
"4095","8251",1,3,1,0,1,1
"4096","8251",1,1,2,0,1,1
"4097","8251",1,2,2,0,0,1
"4098","8251",1,3,2,0,1,1
"4099","8251",1,1,3,0,0,1
"4100","8251",1,2,3,0,0,1
"4101","8251",1,3,3,0,1,1
"4102","8251",1,1,4,0,1,1
"4103","8251",1,2,4,0,0,1
"4104","8251",1,3,4,0,1,1
"4105","8251",1,1,1,1,0,1
"4106","8251",1,2,1,1,0,1
"4107","8251",1,3,1,1,0,1
"4108","8251",1,1,2,1,0,1
"4109","8251",0,2,2,1,0,1
"4110","8251",1,3,2,1,0,1
"4111","8251",0,1,3,1,0,1
"4112","8251",0,2,3,1,0,1
"4113","8251",1,3,3,1,0,1
"4114","8251",1,1,4,1,0,1
"4115","8251",1,2,4,1,0,1
"4116","8251",1,3,4,1,0,1
"4117","8251",1,1,1,1,1,1
"4118","8251",1,2,1,1,1,1
"4119","8251",1,3,1,1,1,1
"4120","8251",1,1,2,1,1,1
"4121","8251",1,2,2,1,1,1
"4122","8251",1,3,2,1,1,1
"4123","8251",1,1,3,1,1,1
"4124","8251",1,2,3,1,1,1
"4125","8251",1,3,3,1,1,1
"4126","8251",1,1,4,1,1,1
"4127","8251",1,2,4,1,1,1
"4128","8251",1,3,4,1,1,1
"4129","8352",1,1,1,0,0,1
"4130","8352",1,2,1,0,0,1
"4131","8352",1,3,1,0,0,1
"4132","8352",1,1,2,0,0,1
"4133","8352",1,2,2,0,0,1
"4134","8352",1,3,2,0,0,1
"4135","8352",1,1,3,0,0,1
"4136","8352",1,2,3,0,0,1
"4137","8352",1,3,3,0,0,1
"4138","8352",1,1,4,0,0,1
"4139","8352",1,2,4,0,0,1
"4140","8352",0,3,4,0,0,1
"4141","8352",0,1,1,0,0,1
"4142","8352",2,2,1,0,0,1
"4143","8352",2,3,1,0,0,1
"4144","8352",1,1,2,0,0,1
"4145","8352",2,2,2,0,0,1
"4146","8352",2,3,2,0,0,1
"4147","8352",2,1,3,0,0,1
"4148","8352",1,2,3,0,0,1
"4149","8352",2,3,3,0,0,1
"4150","8352",1,1,4,0,0,1
"4151","8352",2,2,4,0,0,1
"4152","8352",2,3,4,0,0,1
"4153","8352",1,1,1,1,0,1
"4154","8352",1,2,1,1,1,1
"4155","8352",1,3,1,1,1,1
"4156","8352",1,1,2,1,0,1
"4157","8352",1,2,2,1,1,1
"4158","8352",1,3,2,1,1,1
"4159","8352",1,1,3,1,1,1
"4160","8352",1,2,3,1,0,1
"4161","8352",1,3,3,1,1,1
"4162","8352",1,1,4,1,0,1
"4163","8352",1,2,4,1,1,1
"4164","8352",1,3,4,1,1,1
"4165","8352",0,1,1,1,0,1
"4166","8352",2,2,1,1,0,1
"4167","8352",2,3,1,1,0,1
"4168","8352",0,1,2,1,0,1
"4169","8352",2,2,2,1,0,1
"4170","8352",2,3,2,1,0,1
"4171","8352",1,1,3,1,0,1
"4172","8352",2,2,3,1,0,1
"4173","8352",2,3,3,1,0,1
"4174","8352",2,1,4,1,0,1
"4175","8352",0,2,4,1,0,1
"4176","8352",1,3,4,1,0,1
"4177","8604",1,1,1,0,0,1
"4178","8604",1,2,1,0,0,1
"4179","8604",1,3,1,0,0,1
"4180","8604",1,1,2,0,0,1
"4181","8604",1,2,2,0,0,1
"4182","8604",1,3,2,0,0,1
"4183","8604",2,1,3,0,0,1
"4184","8604",1,2,3,0,0,1
"4185","8604",1,3,3,0,0,1
"4186","8604",1,1,4,0,0,1
"4187","8604",1,2,4,0,0,1
"4188","8604",1,3,4,0,1,1
"4189","8604",1,1,1,0,0,1
"4190","8604",2,2,1,0,0,1
"4191","8604",2,3,1,0,0,1
"4192","8604",1,1,2,0,0,1
"4193","8604",1,2,2,0,0,1
"4194","8604",1,3,2,0,0,1
"4195","8604",2,1,3,0,0,1
"4196","8604",1,2,3,0,0,1
"4197","8604",1,3,3,0,0,1
"4198","8604",1,1,4,0,0,1
"4199","8604",1,2,4,0,0,1
"4200","8604",1,3,4,0,0,1
"4201","8604",1,1,1,1,0,1
"4202","8604",1,2,1,1,1,1
"4203","8604",1,3,1,1,1,1
"4204","8604",1,1,2,1,0,1
"4205","8604",1,2,2,1,0,1
"4206","8604",1,3,2,1,0,1
"4207","8604",1,1,3,1,1,1
"4208","8604",1,2,3,1,0,1
"4209","8604",1,3,3,1,0,1
"4210","8604",1,1,4,1,0,1
"4211","8604",1,2,4,1,0,1
"4212","8604",1,3,4,1,0,1
"4213","8604",1,1,1,1,0,1
"4214","8604",1,2,1,1,0,1
"4215","8604",1,3,1,1,0,1
"4216","8604",1,1,2,1,0,1
"4217","8604",1,2,2,1,0,1
"4218","8604",1,3,2,1,0,1
"4219","8604",1,1,3,1,0,1
"4220","8604",1,2,3,1,0,1
"4221","8604",1,3,3,1,1,1
"4222","8604",1,1,4,1,0,1
"4223","8604",2,2,4,1,0,1
"4224","8604",1,3,4,1,0,1
"4225","8704",1,1,1,0,0,0
"4226","8704",1,2,1,0,0,0
"4227","8704",1,3,1,0,0,0
"4228","8704",1,1,2,0,0,0
"4229","8704",1,2,2,0,0,0
"4230","8704",1,3,2,0,0,0
"4231","8704",1,1,3,0,0,0
"4232","8704",1,2,3,0,0,0
"4233","8704",1,3,3,0,0,0
"4234","8704",0,1,4,0,0,0
"4235","8704",1,2,4,0,0,0
"4236","8704",1,3,4,0,1,0
"4237","8704",1,1,1,0,0,0
"4238","8704",1,2,1,0,0,0
"4239","8704",1,3,1,0,0,0
"4240","8704",1,1,2,0,0,0
"4241","8704",1,2,2,0,0,0
"4242","8704",1,3,2,0,0,0
"4243","8704",1,1,3,0,0,0
"4244","8704",2,2,3,0,0,0
"4245","8704",1,3,3,0,0,0
"4246","8704",1,1,4,0,0,0
"4247","8704",1,2,4,0,0,0
"4248","8704",1,3,4,0,0,0
"4249","8704",1,1,1,1,0,0
"4250","8704",1,2,1,1,0,0
"4251","8704",1,3,1,1,0,0
"4252","8704",1,1,2,1,0,0
"4253","8704",1,2,2,1,0,0
"4254","8704",0,3,2,1,0,0
"4255","8704",1,1,3,1,0,0
"4256","8704",1,2,3,1,1,0
"4257","8704",1,3,3,1,0,0
"4258","8704",0,1,4,1,0,0
"4259","8704",1,2,4,1,0,0
"4260","8704",1,3,4,1,0,0
"4261","8704",1,1,1,1,0,0
"4262","8704",1,2,1,1,0,0
"4263","8704",1,3,1,1,0,0
"4264","8704",1,1,2,1,0,0
"4265","8704",1,2,2,1,0,0
"4266","8704",1,3,2,1,0,0
"4267","8704",0,1,3,1,0,0
"4268","8704",1,2,3,1,0,0
"4269","8704",1,3,3,1,0,0
"4270","8704",0,1,4,1,0,0
"4271","8704",0,2,4,1,0,0
"4272","8704",2,3,4,1,0,0
"4273","8925",1,1,1,0,0,1
"4274","8925",1,2,1,0,0,1
"4275","8925",1,3,1,0,0,1
"4276","8925",1,1,2,0,0,1
"4277","8925",1,2,2,0,0,1
"4278","8925",1,3,2,0,0,1
"4279","8925",1,1,3,0,0,1
"4280","8925",1,2,3,0,0,1
"4281","8925",1,3,3,0,0,1
"4282","8925",1,1,4,0,0,1
"4283","8925",0,2,4,0,0,1
"4284","8925",1,3,4,0,0,1
"4285","8925",1,1,1,0,0,1
"4286","8925",1,2,1,0,0,1
"4287","8925",1,3,1,0,0,1
"4288","8925",1,1,2,0,0,1
"4289","8925",1,2,2,0,0,1
"4290","8925",1,3,2,0,0,1
"4291","8925",1,1,3,0,0,1
"4292","8925",1,2,3,0,0,1
"4293","8925",1,3,3,0,0,1
"4294","8925",1,1,4,0,0,1
"4295","8925",1,2,4,0,0,1
"4296","8925",1,3,4,0,0,1
"4297","8925",1,1,1,1,0,1
"4298","8925",1,2,1,1,0,1
"4299","8925",1,3,1,1,0,1
"4300","8925",1,1,2,1,0,1
"4301","8925",1,2,2,1,0,1
"4302","8925",1,3,2,1,0,1
"4303","8925",1,1,3,1,0,1
"4304","8925",1,2,3,1,0,1
"4305","8925",0,3,3,1,0,1
"4306","8925",1,1,4,1,0,1
"4307","8925",0,2,4,1,0,1
"4308","8925",1,3,4,1,0,1
"4309","8925",0,1,1,1,0,1
"4310","8925",0,2,1,1,0,1
"4311","8925",0,3,1,1,0,1
"4312","8925",0,1,2,1,0,1
"4313","8925",0,2,2,1,0,1
"4314","8925",0,3,2,1,0,1
"4315","8925",1,1,3,1,0,1
"4316","8925",1,2,3,1,0,1
"4317","8925",1,3,3,1,0,1
"4318","8925",0,1,4,1,0,1
"4319","8925",0,2,4,1,0,1
"4320","8925",0,3,4,1,0,1
"4321","8949",1,1,1,0,0,0
"4322","8949",0,2,1,0,0,0
"4323","8949",0,3,1,0,0,0
"4324","8949",1,1,2,0,0,0
"4325","8949",1,2,2,0,0,0
"4326","8949",1,3,2,0,0,0
"4327","8949",1,1,3,0,0,0
"4328","8949",1,2,3,0,0,0
"4329","8949",1,3,3,0,0,0
"4330","8949",1,1,4,0,0,0
"4331","8949",1,2,4,0,0,0
"4332","8949",1,3,4,0,0,0
"4333","8949",0,1,1,0,0,0
"4334","8949",1,2,1,0,0,0
"4335","8949",1,3,1,0,0,0
"4336","8949",0,1,2,0,0,0
"4337","8949",0,2,2,0,0,0
"4338","8949",1,3,2,0,0,0
"4339","8949",0,1,3,0,0,0
"4340","8949",1,2,3,0,0,0
"4341","8949",1,3,3,0,0,0
"4342","8949",0,1,4,0,0,0
"4343","8949",1,2,4,0,0,0
"4344","8949",1,3,4,0,0,0
"4345","8949",1,1,1,1,0,0
"4346","8949",1,2,1,1,0,0
"4347","8949",1,3,1,1,0,0
"4348","8949",1,1,2,1,0,0
"4349","8949",1,2,2,1,0,0
"4350","8949",1,3,2,1,0,0
"4351","8949",1,1,3,1,0,0
"4352","8949",1,2,3,1,0,0
"4353","8949",1,3,3,1,0,0
"4354","8949",1,1,4,1,0,0
"4355","8949",0,2,4,1,0,0
"4356","8949",0,3,4,1,0,0
"4357","8949",2,1,1,1,0,0
"4358","8949",0,2,1,1,0,0
"4359","8949",1,3,1,1,0,0
"4360","8949",1,1,2,1,0,0
"4361","8949",1,2,2,1,0,0
"4362","8949",1,3,2,1,0,0
"4363","8949",0,1,3,1,0,0
"4364","8949",1,2,3,1,0,0
"4365","8949",1,3,3,1,0,0
"4366","8949",0,1,4,1,0,0
"4367","8949",1,2,4,1,0,0
"4368","8949",0,3,4,1,0,0
"4369","8987",1,1,1,0,0,0
"4370","8987",1,2,1,0,0,0
"4371","8987",1,3,1,0,0,0
"4372","8987",0,1,2,0,0,0
"4373","8987",1,2,2,0,0,0
"4374","8987",1,3,2,0,0,0
"4375","8987",2,1,3,0,0,0
"4376","8987",1,2,3,0,0,0
"4377","8987",1,3,3,0,0,0
"4378","8987",0,1,4,0,0,0
"4379","8987",1,2,4,0,0,0
"4380","8987",1,3,4,0,0,0
"4381","8987",1,1,1,0,0,0
"4382","8987",1,2,1,0,0,0
"4383","8987",1,3,1,0,0,0
"4384","8987",1,1,2,0,0,0
"4385","8987",1,2,2,0,0,0
"4386","8987",1,3,2,0,0,0
"4387","8987",1,1,3,0,0,0
"4388","8987",1,2,3,0,0,0
"4389","8987",1,3,3,0,0,0
"4390","8987",1,1,4,0,0,0
"4391","8987",1,2,4,0,0,0
"4392","8987",1,3,4,0,0,0
"4393","8987",0,1,1,1,0,0
"4394","8987",1,2,1,1,0,0
"4395","8987",1,3,1,1,0,0
"4396","8987",1,1,2,1,0,0
"4397","8987",1,2,2,1,0,0
"4398","8987",1,3,2,1,0,0
"4399","8987",0,1,3,1,0,0
"4400","8987",1,2,3,1,0,0
"4401","8987",1,3,3,1,0,0
"4402","8987",1,1,4,1,0,0
"4403","8987",1,2,4,1,0,0
"4404","8987",1,3,4,1,0,0
"4405","8987",0,1,1,1,0,0
"4406","8987",1,2,1,1,0,0
"4407","8987",1,3,1,1,0,0
"4408","8987",1,1,2,1,0,0
"4409","8987",1,2,2,1,0,0
"4410","8987",1,3,2,1,0,0
"4411","8987",1,1,3,1,0,0
"4412","8987",1,2,3,1,0,0
"4413","8987",1,3,3,1,0,0
"4414","8987",1,1,4,1,0,0
"4415","8987",1,2,4,1,0,0
"4416","8987",1,3,4,1,0,0
"4417","9045",0,1,1,0,0,0
"4418","9045",1,2,1,0,0,0
"4419","9045",1,3,1,0,0,0
"4420","9045",0,1,2,0,0,0
"4421","9045",1,2,2,0,0,0
"4422","9045",1,3,2,0,0,0
"4423","9045",0,1,3,0,0,0
"4424","9045",1,2,3,0,0,0
"4425","9045",1,3,3,0,0,0
"4426","9045",1,1,4,0,0,0
"4427","9045",1,2,4,0,0,0
"4428","9045",1,3,4,0,0,0
"4429","9045",0,1,1,0,0,0
"4430","9045",1,2,1,0,0,0
"4431","9045",1,3,1,0,0,0
"4432","9045",0,1,2,0,0,0
"4433","9045",1,2,2,0,0,0
"4434","9045",1,3,2,0,0,0
"4435","9045",0,1,3,0,0,0
"4436","9045",1,2,3,0,0,0
"4437","9045",1,3,3,0,0,0
"4438","9045",0,1,4,0,0,0
"4439","9045",1,2,4,0,0,0
"4440","9045",1,3,4,0,0,0
"4441","9045",0,1,1,1,0,0
"4442","9045",0,2,1,1,0,0
"4443","9045",1,3,1,1,0,0
"4444","9045",1,1,2,1,0,0
"4445","9045",1,2,2,1,0,0
"4446","9045",1,3,2,1,0,0
"4447","9045",0,1,3,1,0,0
"4448","9045",0,2,3,1,0,0
"4449","9045",1,3,3,1,0,0
"4450","9045",0,1,4,1,0,0
"4451","9045",1,2,4,1,0,0
"4452","9045",1,3,4,1,0,0
"4453","9045",0,1,1,1,0,0
"4454","9045",1,2,1,1,0,0
"4455","9045",1,3,1,1,0,0
"4456","9045",0,1,2,1,0,0
"4457","9045",1,2,2,1,0,0
"4458","9045",1,3,2,1,0,0
"4459","9045",0,1,3,1,0,0
"4460","9045",1,2,3,1,0,0
"4461","9045",1,3,3,1,0,0
"4462","9045",2,1,4,1,0,0
"4463","9045",0,2,4,1,0,0
"4464","9045",1,3,4,1,1,0
"4465","9203",1,1,1,0,0,0
"4466","9203",1,2,1,0,0,0
"4467","9203",1,3,1,0,0,0
"4468","9203",1,1,2,0,0,0
"4469","9203",1,2,2,0,0,0
"4470","9203",1,3,2,0,0,0
"4471","9203",1,1,3,0,0,0
"4472","9203",1,2,3,0,0,0
"4473","9203",1,3,3,0,0,0
"4474","9203",1,1,4,0,1,0
"4475","9203",1,2,4,0,0,0
"4476","9203",1,3,4,0,0,0
"4477","9203",1,1,1,0,0,0
"4478","9203",1,2,1,0,0,0
"4479","9203",1,3,1,0,0,0
"4480","9203",1,1,2,0,0,0
"4481","9203",1,2,2,0,0,0
"4482","9203",1,3,2,0,0,0
"4483","9203",1,1,3,0,0,0
"4484","9203",1,2,3,0,0,0
"4485","9203",1,3,3,0,0,0
"4486","9203",1,1,4,0,0,0
"4487","9203",1,2,4,0,0,0
"4488","9203",1,3,4,0,1,0
"4489","9203",1,1,1,1,0,0
"4490","9203",1,2,1,1,0,0
"4491","9203",1,3,1,1,0,0
"4492","9203",1,1,2,1,0,0
"4493","9203",1,2,2,1,0,0
"4494","9203",1,3,2,1,0,0
"4495","9203",1,1,3,1,0,0
"4496","9203",1,2,3,1,0,0
"4497","9203",1,3,3,1,0,0
"4498","9203",1,1,4,1,0,0
"4499","9203",1,2,4,1,0,0
"4500","9203",1,3,4,1,0,0
"4501","9203",1,1,1,1,0,0
"4502","9203",1,2,1,1,0,0
"4503","9203",1,3,1,1,0,0
"4504","9203",1,1,2,1,0,0
"4505","9203",1,2,2,1,0,0
"4506","9203",1,3,2,1,0,0
"4507","9203",1,1,3,1,0,0
"4508","9203",1,2,3,1,0,0
"4509","9203",1,3,3,1,0,0
"4510","9203",1,1,4,1,0,0
"4511","9203",1,2,4,1,0,0
"4512","9203",1,3,4,1,0,0
"4513","9350",1,1,1,0,0,0
"4514","9350",1,2,1,0,0,0
"4515","9350",1,3,1,0,0,0
"4516","9350",1,1,2,0,0,0
"4517","9350",1,2,2,0,0,0
"4518","9350",1,3,2,0,0,0
"4519","9350",1,1,3,0,0,0
"4520","9350",1,2,3,0,0,0
"4521","9350",1,3,3,0,0,0
"4522","9350",1,1,4,0,0,0
"4523","9350",1,2,4,0,0,0
"4524","9350",1,3,4,0,0,0
"4525","9350",1,1,1,0,0,0
"4526","9350",1,2,1,0,0,0
"4527","9350",1,3,1,0,0,0
"4528","9350",1,1,2,0,0,0
"4529","9350",1,2,2,0,0,0
"4530","9350",1,3,2,0,0,0
"4531","9350",1,1,3,0,0,0
"4532","9350",1,2,3,0,0,0
"4533","9350",1,3,3,0,0,0
"4534","9350",1,1,4,0,0,0
"4535","9350",1,2,4,0,0,0
"4536","9350",1,3,4,0,0,0
"4537","9350",1,1,1,1,0,0
"4538","9350",1,2,1,1,0,0
"4539","9350",1,3,1,1,0,0
"4540","9350",1,1,2,1,0,0
"4541","9350",1,2,2,1,0,0
"4542","9350",1,3,2,1,0,0
"4543","9350",1,1,3,1,0,0
"4544","9350",1,2,3,1,0,0
"4545","9350",1,3,3,1,0,0
"4546","9350",1,1,4,1,0,0
"4547","9350",1,2,4,1,0,0
"4548","9350",1,3,4,1,0,0
"4549","9350",1,1,1,1,0,0
"4550","9350",1,2,1,1,0,0
"4551","9350",1,3,1,1,0,0
"4552","9350",1,1,2,1,0,0
"4553","9350",1,2,2,1,0,0
"4554","9350",1,3,2,1,0,0
"4555","9350",1,1,3,1,0,0
"4556","9350",1,2,3,1,0,0
"4557","9350",1,3,3,1,0,0
"4558","9350",1,1,4,1,0,0
"4559","9350",1,2,4,1,0,0
"4560","9350",1,3,4,1,0,0
"4561","9477",1,1,1,0,0,1
"4562","9477",1,2,1,0,0,1
"4563","9477",1,3,1,0,0,1
"4564","9477",1,1,2,0,0,1
"4565","9477",1,2,2,0,0,1
"4566","9477",1,3,2,0,0,1
"4567","9477",1,1,3,0,0,1
"4568","9477",1,2,3,0,0,1
"4569","9477",1,3,3,0,0,1
"4570","9477",2,1,4,0,0,1
"4571","9477",1,2,4,0,0,1
"4572","9477",1,3,4,0,0,1
"4573","9477",2,1,1,0,0,1
"4574","9477",1,2,1,0,1,1
"4575","9477",1,3,1,0,0,1
"4576","9477",1,1,2,0,0,1
"4577","9477",2,2,2,0,0,1
"4578","9477",1,3,2,0,1,1
"4579","9477",1,1,3,0,0,1
"4580","9477",1,2,3,0,0,1
"4581","9477",1,3,3,0,0,1
"4582","9477",2,1,4,0,0,1
"4583","9477",1,2,4,0,1,1
"4584","9477",2,3,4,0,0,1
"4585","9477",1,1,1,1,1,1
"4586","9477",2,2,1,1,0,1
"4587","9477",1,3,1,1,0,1
"4588","9477",1,1,2,1,0,1
"4589","9477",1,2,2,1,1,1
"4590","9477",2,3,2,1,0,1
"4591","9477",1,1,3,1,0,1
"4592","9477",1,2,3,1,0,1
"4593","9477",1,3,3,1,0,1
"4594","9477",2,1,4,1,0,1
"4595","9477",2,2,4,1,0,1
"4596","9477",2,3,4,1,0,1
"4597","9477",1,1,1,1,0,1
"4598","9477",1,2,1,1,0,1
"4599","9477",1,3,1,1,0,1
"4600","9477",1,1,2,1,0,1
"4601","9477",1,2,2,1,0,1
"4602","9477",1,3,2,1,0,1
"4603","9477",1,1,3,1,0,1
"4604","9477",1,2,3,1,0,1
"4605","9477",1,3,3,1,0,1
"4606","9477",2,1,4,1,0,1
"4607","9477",1,2,4,1,0,1
"4608","9477",1,3,4,1,0,1
"4609","9585",1,1,1,0,0,1
"4610","9585",1,2,1,0,0,1
"4611","9585",1,3,1,0,0,1
"4612","9585",1,1,2,0,0,1
"4613","9585",1,2,2,0,0,1
"4614","9585",1,3,2,0,0,1
"4615","9585",1,1,3,0,0,1
"4616","9585",1,2,3,0,0,1
"4617","9585",1,3,3,0,0,1
"4618","9585",1,1,4,0,0,1
"4619","9585",1,2,4,0,0,1
"4620","9585",1,3,4,0,0,1
"4621","9585",1,1,1,0,0,1
"4622","9585",1,2,1,0,0,1
"4623","9585",1,3,1,0,0,1
"4624","9585",1,1,2,0,0,1
"4625","9585",1,2,2,0,0,1
"4626","9585",1,3,2,0,0,1
"4627","9585",1,1,3,0,0,1
"4628","9585",1,2,3,0,0,1
"4629","9585",1,3,3,0,0,1
"4630","9585",1,1,4,0,0,1
"4631","9585",1,2,4,0,0,1
"4632","9585",1,3,4,0,0,1
"4633","9585",1,1,1,1,0,1
"4634","9585",1,2,1,1,0,1
"4635","9585",1,3,1,1,0,1
"4636","9585",1,1,2,1,0,1
"4637","9585",1,2,2,1,0,1
"4638","9585",1,3,2,1,0,1
"4639","9585",1,1,3,1,0,1
"4640","9585",1,2,3,1,0,1
"4641","9585",1,3,3,1,0,1
"4642","9585",1,1,4,1,0,1
"4643","9585",1,2,4,1,0,1
"4644","9585",1,3,4,1,0,1
"4645","9585",1,1,1,1,0,1
"4646","9585",1,2,1,1,0,1
"4647","9585",1,3,1,1,0,1
"4648","9585",1,1,2,1,0,1
"4649","9585",1,2,2,1,0,1
"4650","9585",1,3,2,1,0,1
"4651","9585",1,1,3,1,0,1
"4652","9585",1,2,3,1,0,1
"4653","9585",1,3,3,1,0,1
"4654","9585",1,1,4,1,0,1
"4655","9585",1,2,4,1,0,1
"4656","9585",1,3,4,1,0,1
"4657","9593",0,1,1,0,0,1
"4658","9593",1,2,1,0,0,1
"4659","9593",2,3,1,0,0,1
"4660","9593",1,1,2,0,0,1
"4661","9593",1,2,2,0,0,1
"4662","9593",1,3,2,0,0,1
"4663","9593",1,1,3,0,0,1
"4664","9593",1,2,3,0,0,1
"4665","9593",0,3,3,0,0,1
"4666","9593",1,1,4,0,1,1
"4667","9593",1,2,4,0,0,1
"4668","9593",0,3,4,0,0,1
"4669","9593",1,1,1,0,0,1
"4670","9593",1,2,1,0,0,1
"4671","9593",1,3,1,0,0,1
"4672","9593",1,1,2,0,0,1
"4673","9593",1,2,2,0,0,1
"4674","9593",1,3,2,0,0,1
"4675","9593",1,1,3,0,0,1
"4676","9593",1,2,3,0,0,1
"4677","9593",1,3,3,0,0,1
"4678","9593",1,1,4,0,1,1
"4679","9593",1,2,4,0,0,1
"4680","9593",1,3,4,0,0,1
"4681","9593",1,1,1,1,0,1
"4682","9593",1,2,1,1,0,1
"4683","9593",1,3,1,1,0,1
"4684","9593",1,1,2,1,0,1
"4685","9593",1,2,2,1,0,1
"4686","9593",1,3,2,1,0,1
"4687","9593",1,1,3,1,0,1
"4688","9593",1,2,3,1,0,1
"4689","9593",1,3,3,1,0,1
"4690","9593",2,1,4,1,0,1
"4691","9593",1,2,4,1,0,1
"4692","9593",1,3,4,1,0,1
"4693","9593",1,1,1,1,0,1
"4694","9593",1,2,1,1,0,1
"4695","9593",1,3,1,1,0,1
"4696","9593",1,1,2,1,0,1
