"","ID_check","trail","Choise","effort","reward","condition","GRUPO"
"2992","3472",28,1,2,1,0,0
"2993","3472",29,1,2,2,0,0
"2994","3472",30,1,2,3,0,0
"2995","3472",31,1,3,1,0,0
"2996","3472",32,1,3,2,0,0
"2997","3472",33,1,3,3,0,0
"2998","3472",34,1,4,1,0,0
"2999","3472",35,1,4,2,0,0
"3000","3472",36,1,4,3,0,0
"3001","3472",37,1,1,1,1,0
"3002","3472",38,1,1,2,1,0
"3003","3472",39,1,1,3,1,0
"3004","3472",40,1,2,1,1,0
"3005","3472",41,1,2,2,1,0
"3006","3472",42,1,2,3,1,0
"3007","3472",43,1,3,1,1,0
"3008","3472",44,1,3,2,1,0
"3009","3472",45,1,3,3,1,0
"3010","3472",46,0,4,1,1,0
"3011","3472",47,1,4,2,1,0
"3012","3472",48,1,4,3,1,0
"3013","0066",2,1,1,2,0,0
"3014","0066",3,1,1,3,0,0
"3015","0066",4,1,2,1,0,0
"3016","0066",5,1,2,2,0,0
"3017","0066",6,1,2,3,0,0
"3018","0066",9,1,3,3,0,0
"3019","0066",11,1,4,2,0,0
"3020","0066",12,1,4,3,0,0
"3021","0066",14,1,1,2,1,0
"3022","0066",15,1,1,3,1,0
"3023","0066",16,1,2,1,1,0
"3024","0066",17,1,2,2,1,0
"3025","0066",18,0,2,3,1,0
"3026","0066",19,1,3,1,1,0
"3027","0066",20,1,3,2,1,0
"3028","0066",21,1,3,3,1,0
"3029","0066",22,1,4,1,1,0
"3030","0066",23,1,4,2,1,0
"3031","0066",24,1,4,3,1,0
"3032","0066",26,1,1,2,0,0
"3033","0066",27,1,1,3,0,0
"3034","0066",29,1,2,2,0,0
"3035","0066",30,1,2,3,0,0
"3036","0066",31,0,3,1,0,0
"3037","0066",32,1,3,2,0,0
"3038","0066",33,1,3,3,0,0
"3039","0066",34,1,4,1,0,0
"3040","0066",35,1,4,2,0,0
"3041","0066",36,1,4,3,0,0
"3042","0066",37,0,1,1,1,0
"3043","0066",38,1,1,2,1,0
"3044","0066",39,1,1,3,1,0
"3045","0066",40,1,2,1,1,0
"3046","0066",41,1,2,2,1,0
"3047","0066",42,1,2,3,1,0
"3048","0066",43,0,3,1,1,0
"3049","0066",44,0,3,2,1,0
"3050","0066",45,0,3,3,1,0
"3051","0066",46,0,4,1,1,0
"3052","0066",47,1,4,2,1,0
"3053","0066",48,1,4,3,1,0
"3054","6604",1,1,1,1,0,0
"3055","6604",2,1,1,2,0,0
"3056","6604",3,1,1,3,0,0
"3057","6604",4,1,2,1,0,0
"3058","6604",5,1,2,2,0,0
"3059","6604",6,1,2,3,0,0
"3060","6604",7,1,3,1,0,0
"3061","6604",8,1,3,2,0,0
"3062","6604",9,1,3,3,0,0
"3063","6604",10,1,4,1,0,0
"3064","6604",11,1,4,2,0,0
"3065","6604",12,1,4,3,0,0
"3066","6604",13,1,1,1,1,0
"3067","6604",14,1,1,2,1,0
"3068","6604",15,1,1,3,1,0
"3069","6604",16,1,2,1,1,0
"3070","6604",17,1,2,2,1,0
"3071","6604",18,1,2,3,1,0
"3072","6604",19,1,3,1,1,0
"3073","6604",20,1,3,2,1,0
"3074","6604",21,1,3,3,1,0
"3075","6604",22,1,4,1,1,0
"3076","6604",23,1,4,2,1,0
"3077","6604",24,1,4,3,1,0
"3078","6604",25,1,1,1,0,0
"3079","6604",26,1,1,2,0,0
"3080","6604",27,1,1,3,0,0
"3081","6604",28,1,2,1,0,0
"3082","6604",29,1,2,2,0,0
"3083","6604",30,1,2,3,0,0
"3084","6604",31,1,3,1,0,0
"3085","6604",32,1,3,2,0,0
"3086","6604",33,1,3,3,0,0
"3087","6604",34,1,4,1,0,0
"3088","6604",35,1,4,2,0,0
"3089","6604",36,1,4,3,0,0
"3090","6604",37,1,1,1,1,0
"3091","6604",38,1,1,2,1,0
"3092","6604",39,1,1,3,1,0
"3093","6604",40,1,2,1,1,0
"3094","6604",41,1,2,2,1,0
"3095","6604",42,1,2,3,1,0
"3096","6604",43,1,3,1,1,0
"3097","6604",44,1,3,2,1,0
"3098","6604",45,1,3,3,1,0
"3099","6604",46,1,4,1,1,0
"3100","6604",47,1,4,2,1,0
"3101","6604",48,1,4,3,1,0
"3102","6332",1,1,1,1,0,1
"3103","6332",2,1,1,2,0,1
"3104","6332",3,1,1,3,0,1
"3105","6332",4,1,2,1,0,1
"3106","6332",5,1,2,2,0,1
"3107","6332",6,1,2,3,0,1
"3108","6332",7,0,3,1,0,1
"3109","6332",8,1,3,2,0,1
"3110","6332",9,1,3,3,0,1
"3111","6332",10,1,4,1,0,1
"3112","6332",11,1,4,2,0,1
"3113","6332",12,1,4,3,0,1
"3114","6332",13,1,1,1,1,1
"3115","6332",14,0,1,2,1,1
"3116","6332",15,0,1,3,1,1
"3117","6332",16,0,2,1,1,1
"3118","6332",17,0,2,2,1,1
"3119","6332",18,1,2,3,1,1
"3120","6332",19,1,3,1,1,1
"3121","6332",20,0,3,2,1,1
"3122","6332",21,0,3,3,1,1
"3123","6332",22,1,4,1,1,1
"3124","6332",23,1,4,2,1,1
"3125","6332",25,1,1,1,0,1
"3126","6332",26,1,1,2,0,1
"3127","6332",27,1,1,3,0,1
"3128","6332",28,1,2,1,0,1
"3129","6332",29,1,2,2,0,1
"3130","6332",30,1,2,3,0,1
"3131","6332",31,1,3,1,0,1
"3132","6332",32,1,3,2,0,1
"3133","6332",33,1,3,3,0,1
"3134","6332",34,1,4,1,0,1
"3135","6332",35,1,4,2,0,1
"3136","6332",36,1,4,3,0,1
"3137","6332",37,0,1,1,1,1
"3138","6332",38,0,1,2,1,1
"3139","6332",39,0,1,3,1,1
"3140","6332",40,0,2,1,1,1
"3141","6332",41,0,2,2,1,1
"3142","6332",42,0,2,3,1,1
"3143","6332",43,0,3,1,1,1
"3144","6332",44,0,3,2,1,1
"3145","6332",45,0,3,3,1,1
"3146","6332",46,0,4,1,1,1
"3147","6332",47,0,4,2,1,1
"3148","6332",48,0,4,3,1,1
"3149","6397",1,1,1,1,0,0
"3150","6397",2,1,1,2,0,0
"3151","6397",3,1,1,3,0,0
"3152","6397",4,1,2,1,0,0
"3153","6397",5,1,2,2,0,0
"3154","6397",6,1,2,3,0,0
"3155","6397",7,1,3,1,0,0
"3156","6397",8,1,3,2,0,0
"3157","6397",9,1,3,3,0,0
"3158","6397",10,1,4,1,0,0
"3159","6397",11,1,4,2,0,0
"3160","6397",12,1,4,3,0,0
"3161","6397",13,1,1,1,1,0
"3162","6397",15,1,1,3,1,0
"3163","6397",16,1,2,1,1,0
"3164","6397",17,1,2,2,1,0
"3165","6397",18,1,2,3,1,0
"3166","6397",19,1,3,1,1,0
"3167","6397",20,1,3,2,1,0
"3168","6397",21,1,3,3,1,0
"3169","6397",22,1,4,1,1,0
"3170","6397",23,1,4,2,1,0
"3171","6397",24,1,4,3,1,0
"3172","6397",25,1,1,1,0,0
"3173","6397",26,1,1,2,0,0
"3174","6397",27,1,1,3,0,0
"3175","6397",28,1,2,1,0,0
"3176","6397",29,1,2,2,0,0
"3177","6397",31,1,3,1,0,0
"3178","6397",32,1,3,2,0,0
"3179","6397",33,1,3,3,0,0
"3180","6397",34,1,4,1,0,0
"3181","6397",35,1,4,2,0,0
"3182","6397",36,1,4,3,0,0
"3183","6397",37,1,1,1,1,0
"3184","6397",38,1,1,2,1,0
"3185","6397",39,1,1,3,1,0
"3186","6397",40,1,2,1,1,0
"3187","6397",41,1,2,2,1,0
"3188","6397",42,1,2,3,1,0
"3189","6397",43,1,3,1,1,0
"3190","6397",44,1,3,2,1,0
"3191","6397",45,1,3,3,1,0
"3192","6397",46,1,4,1,1,0
"3193","6397",47,1,4,2,1,0
"3194","6397",48,1,4,3,1,0
"3195","9779",1,1,1,1,0,0
"3196","9779",2,1,1,2,0,0
"3197","9779",3,1,1,3,0,0
"3198","9779",4,1,2,1,0,0
"3199","9779",5,1,2,2,0,0
"3200","9779",6,1,2,3,0,0
"3201","9779",7,1,3,1,0,0
"3202","9779",8,1,3,2,0,0
"3203","9779",9,1,3,3,0,0
"3204","9779",10,1,4,1,0,0
"3205","9779",12,1,4,3,0,0
"3206","9779",13,1,1,1,1,0
"3207","9779",14,1,1,2,1,0
"3208","9779",15,1,1,3,1,0
"3209","9779",16,1,2,1,1,0
"3210","9779",17,1,2,2,1,0
"3211","9779",18,1,2,3,1,0
"3212","9779",19,0,3,1,1,0
"3213","9779",20,1,3,2,1,0
"3214","9779",21,1,3,3,1,0
"3215","9779",23,1,4,2,1,0
"3216","9779",24,0,4,3,1,0
"3217","9779",25,0,1,1,0,0
"3218","9779",26,0,1,2,0,0
"3219","9779",27,1,1,3,0,0
"3220","9779",28,1,2,1,0,0
"3221","9779",29,1,2,2,0,0
"3222","9779",30,1,2,3,0,0
"3223","9779",31,1,3,1,0,0
"3224","9779",32,0,3,2,0,0
"3225","9779",33,1,3,3,0,0
"3226","9779",34,1,4,1,0,0
"3227","9779",35,1,4,2,0,0
"3228","9779",36,1,4,3,0,0
"3229","9779",37,1,1,1,1,0
"3230","9779",38,1,1,2,1,0
"3231","9779",39,1,1,3,1,0
"3232","9779",40,1,2,1,1,0
"3233","9779",41,1,2,2,1,0
"3234","9779",42,0,2,3,1,0
"3235","9779",43,1,3,1,1,0
"3236","9779",44,1,3,2,1,0
"3237","9779",45,1,3,3,1,0
"3238","9779",46,1,4,1,1,0
"3239","9779",47,0,4,2,1,0
"3240","9779",48,0,4,3,1,0
"3241","5495",1,1,1,1,0,0
"3242","5495",2,1,1,2,0,0
"3243","5495",3,1,1,3,0,0
"3244","5495",4,1,2,1,0,0
"3245","5495",5,1,2,2,0,0
"3246","5495",6,1,2,3,0,0
"3247","5495",7,1,3,1,0,0
"3248","5495",8,1,3,2,0,0
"3249","5495",9,1,3,3,0,0
"3250","5495",10,1,4,1,0,0
"3251","5495",11,1,4,2,0,0
"3252","5495",12,1,4,3,0,0
"3253","5495",13,1,1,1,1,0
"3254","5495",14,1,1,2,1,0
"3255","5495",15,1,1,3,1,0
"3256","5495",16,1,2,1,1,0
"3257","5495",17,1,2,2,1,0
"3258","5495",18,1,2,3,1,0
"3259","5495",19,0,3,1,1,0
"3260","5495",20,1,3,2,1,0
"3261","5495",21,1,3,3,1,0
"3262","5495",22,1,4,1,1,0
"3263","5495",23,1,4,2,1,0
"3264","5495",24,1,4,3,1,0
"3265","5495",25,1,1,1,0,0
"3266","5495",26,1,1,2,0,0
"3267","5495",27,1,1,3,0,0
"3268","5495",28,1,2,1,0,0
"3269","5495",29,1,2,2,0,0
"3270","5495",30,1,2,3,0,0
"3271","5495",31,1,3,1,0,0
"3272","5495",32,1,3,2,0,0
"3273","5495",34,1,4,1,0,0
"3274","5495",35,1,4,2,0,0
"3275","5495",36,1,4,3,0,0
"3276","5495",37,0,1,1,1,0
"3277","5495",38,0,1,2,1,0
"3278","5495",39,0,1,3,1,0
"3279","5495",40,0,2,1,1,0
"3280","5495",41,0,2,2,1,0
"3281","5495",42,1,2,3,1,0
"3282","5495",46,0,4,1,1,0
"3283","5495",47,0,4,2,1,0
"3284","5495",48,0,4,3,1,0
"3285","2998",1,0,1,1,0,0
"3286","2998",2,1,1,2,0,0
"3287","2998",3,1,1,3,0,0
"3288","2998",4,1,2,1,0,0
"3289","2998",5,1,2,2,0,0
"3290","2998",6,1,2,3,0,0
"3291","2998",7,1,3,1,0,0
"3292","2998",8,1,3,2,0,0
"3293","2998",9,1,3,3,0,0
"3294","2998",10,0,4,1,0,0
"3295","2998",11,1,4,2,0,0
"3296","2998",12,1,4,3,0,0
"3297","2998",13,1,1,1,1,0
"3298","2998",14,1,1,2,1,0
"3299","2998",15,1,1,3,1,0
"3300","2998",16,0,2,1,1,0
"3301","2998",17,1,2,2,1,0
"3302","2998",18,1,2,3,1,0
"3303","2998",19,0,3,1,1,0
"3304","2998",20,0,3,2,1,0
"3305","2998",21,1,3,3,1,0
"3306","2998",22,0,4,1,1,0
"3307","2998",23,1,4,2,1,0
"3308","2998",24,1,4,3,1,0
"3309","2998",25,0,1,1,0,0
"3310","2998",26,1,1,2,0,0
"3311","2998",27,1,1,3,0,0
"3312","2998",28,0,2,1,0,0
"3313","2998",29,1,2,2,0,0
"3314","2998",30,1,2,3,0,0
"3315","2998",31,0,3,1,0,0
"3316","2998",32,1,3,2,0,0
"3317","2998",33,1,3,3,0,0
"3318","2998",34,0,4,1,0,0
"3319","2998",35,1,4,2,0,0
"3320","2998",36,1,4,3,0,0
"3321","2998",37,0,1,1,1,0
"3322","2998",38,0,1,2,1,0
"3323","2998",39,0,1,3,1,0
"3324","2998",40,0,2,1,1,0
"3325","2998",41,0,2,2,1,0
"3326","2998",42,0,2,3,1,0
"3327","2998",43,0,3,1,1,0
"3328","2998",44,0,3,2,1,0
"3329","2998",45,0,3,3,1,0
"3330","2998",46,0,4,1,1,0
"3331","2998",47,0,4,2,1,0
"3332","2998",48,0,4,3,1,0
"3333","1867",1,1,1,1,0,0
"3334","1867",2,1,1,2,0,0
"3335","1867",3,0,1,3,0,0
"3336","1867",4,0,2,1,0,0
"3337","1867",5,1,2,2,0,0
"3338","1867",6,0,2,3,0,0
"3339","1867",7,1,3,1,0,0
"3340","1867",8,1,3,2,0,0
"3341","1867",9,0,3,3,0,0
"3342","1867",10,0,4,1,0,0
"3343","1867",11,0,4,2,0,0
"3344","1867",12,0,4,3,0,0
"3345","1867",13,1,1,1,1,0
"3346","1867",14,1,1,2,1,0
"3347","1867",15,1,1,3,1,0
"3348","1867",16,1,2,1,1,0
"3349","1867",17,0,2,2,1,0
"3350","1867",18,0,2,3,1,0
"3351","1867",19,1,3,1,1,0
"3352","1867",20,1,3,2,1,0
"3353","1867",21,1,3,3,1,0
"3354","1867",22,1,4,1,1,0
"3355","1867",23,0,4,2,1,0
"3356","1867",24,0,4,3,1,0
"3357","1867",25,0,1,1,0,0
"3358","1867",26,0,1,2,0,0
"3359","1867",27,1,1,3,0,0
"3360","1867",28,0,2,1,0,0
"3361","1867",29,0,2,2,0,0
"3362","1867",30,0,2,3,0,0
"3363","1867",32,0,3,2,0,0
"3364","1867",33,1,3,3,0,0
"3365","1867",34,0,4,1,0,0
"3366","1867",35,0,4,2,0,0
"3367","1867",36,1,4,3,0,0
"3368","1867",37,0,1,1,1,0
"3369","1867",38,1,1,2,1,0
"3370","1867",39,0,1,3,1,0
"3371","1867",40,1,2,1,1,0
"3372","1867",41,1,2,2,1,0
"3373","1867",42,1,2,3,1,0
"3374","1867",43,1,3,1,1,0
"3375","1867",44,1,3,2,1,0
"3376","1867",45,0,3,3,1,0
"3377","1867",46,0,4,1,1,0
"3378","1867",47,1,4,2,1,0
"3379","1867",48,0,4,3,1,0
"3380","1126",3,1,1,3,0,0
"3381","1126",4,1,2,1,0,0
"3382","1126",5,1,2,2,0,0
"3383","1126",6,1,2,3,0,0
"3384","1126",8,1,3,2,0,0
"3385","1126",9,1,3,3,0,0
"3386","1126",10,1,4,1,0,0
"3387","1126",11,1,4,2,0,0
"3388","1126",12,1,4,3,0,0
"3389","1126",13,1,1,1,1,0
"3390","1126",15,1,1,3,1,0
"3391","1126",17,1,2,2,1,0
"3392","1126",18,0,2,3,1,0
"3393","1126",19,1,3,1,1,0
"3394","1126",23,1,4,2,1,0
"3395","1126",25,1,1,1,0,0
"3396","1126",26,1,1,2,0,0
"3397","1126",27,1,1,3,0,0
"3398","1126",28,1,2,1,0,0
"3399","1126",29,1,2,2,0,0
"3400","1126",30,1,2,3,0,0
"3401","1126",31,1,3,1,0,0
"3402","1126",32,1,3,2,0,0
"3403","1126",33,1,3,3,0,0
"3404","1126",34,1,4,1,0,0
"3405","1126",35,1,4,2,0,0
"3406","1126",36,1,4,3,0,0
"3407","1126",37,1,1,1,1,0
"3408","1126",38,1,1,2,1,0
"3409","1126",39,1,1,3,1,0
"3410","1126",40,1,2,1,1,0
"3411","1126",41,1,2,2,1,0
"3412","1126",42,1,2,3,1,0
"3413","1126",43,1,3,1,1,0
"3414","1126",44,1,3,2,1,0
"3415","1126",45,1,3,3,1,0
"3416","1126",46,1,4,1,1,0
"3417","1126",47,1,4,2,1,0
"3418","1126",48,1,4,3,1,0
"3419","2690",1,1,1,1,0,0
"3420","2690",2,1,1,2,0,0
"3421","2690",3,1,1,3,0,0
"3422","2690",4,0,2,1,0,0
"3423","2690",5,1,2,2,0,0
"3424","2690",6,1,2,3,0,0
"3425","2690",7,1,3,1,0,0
"3426","2690",8,1,3,2,0,0
"3427","2690",9,1,3,3,0,0
"3428","2690",10,1,4,1,0,0
"3429","2690",11,1,4,2,0,0
"3430","2690",12,1,4,3,0,0
"3431","2690",13,0,1,1,1,0
"3432","2690",14,1,1,2,1,0
"3433","2690",15,1,1,3,1,0
"3434","2690",16,0,2,1,1,0
"3435","2690",17,1,2,2,1,0
"3436","2690",18,1,2,3,1,0
"3437","2690",19,1,3,1,1,0
"3438","2690",20,1,3,2,1,0
"3439","2690",21,1,3,3,1,0
"3440","2690",22,1,4,1,1,0
"3441","2690",23,0,4,2,1,0
"3442","2690",24,1,4,3,1,0
"3443","2690",25,1,1,1,0,0
"3444","2690",27,1,1,3,0,0
"3445","2690",28,1,2,1,0,0
"3446","2690",29,1,2,2,0,0
"3447","2690",30,1,2,3,0,0
"3448","2690",31,1,3,1,0,0
"3449","2690",32,1,3,2,0,0
"3450","2690",33,1,3,3,0,0
"3451","2690",34,1,4,1,0,0
"3452","2690",35,1,4,2,0,0
"3453","2690",36,1,4,3,0,0
"3454","2690",38,0,1,2,1,0
"3455","2690",39,1,1,3,1,0
"3456","2690",40,1,2,1,1,0
"3457","2690",41,0,2,2,1,0
"3458","2690",42,1,2,3,1,0
"3459","2690",43,0,3,1,1,0
"3460","2690",44,0,3,2,1,0
"3461","2690",45,1,3,3,1,0
"3462","2690",46,0,4,1,1,0
"3463","2690",47,1,4,2,1,0
"3464","2690",48,0,4,3,1,0
"3465","7656",1,1,1,1,0,0
"3466","7656",2,1,1,2,0,0
"3467","7656",3,1,1,3,0,0
"3468","7656",4,1,2,1,0,0
"3469","7656",5,1,2,2,0,0
"3470","7656",6,1,2,3,0,0
"3471","7656",7,1,3,1,0,0
"3472","7656",8,1,3,2,0,0
"3473","7656",9,1,3,3,0,0
"3474","7656",10,1,4,1,0,0
"3475","7656",11,1,4,2,0,0
"3476","7656",12,1,4,3,0,0
"3477","7656",13,1,1,1,1,0
"3478","7656",14,1,1,2,1,0
"3479","7656",16,1,2,1,1,0
"3480","7656",17,0,2,2,1,0
"3481","7656",19,1,3,1,1,0
"3482","7656",20,0,3,2,1,0
"3483","7656",21,1,3,3,1,0
"3484","7656",22,0,4,1,1,0
"3485","7656",23,0,4,2,1,0
"3486","7656",24,0,4,3,1,0
"3487","7656",25,1,1,1,0,0
"3488","7656",26,1,1,2,0,0
"3489","7656",27,1,1,3,0,0
"3490","7656",28,1,2,1,0,0
"3491","7656",29,1,2,2,0,0
"3492","7656",30,1,2,3,0,0
"3493","7656",31,1,3,1,0,0
"3494","7656",32,1,3,2,0,0
"3495","7656",33,1,3,3,0,0
"3496","7656",34,1,4,1,0,0
"3497","7656",35,1,4,2,0,0
"3498","7656",36,1,4,3,0,0
"3499","7656",37,0,1,1,1,0
"3500","7656",38,0,1,2,1,0
"3501","7656",39,0,1,3,1,0
"3502","7656",40,0,2,1,1,0
"3503","7656",41,0,2,2,1,0
"3504","7656",42,0,2,3,1,0
"3505","7656",44,0,3,2,1,0
"3506","7656",45,0,3,3,1,0
"3507","7656",46,0,4,1,1,0
"3508","7656",47,0,4,2,1,0
"3509","7656",48,0,4,3,1,0
"3510","0332",1,1,1,1,0,1
"3511","0332",2,1,1,2,0,1
"3512","0332",3,1,1,3,0,1
"3513","0332",4,1,2,1,0,1
"3514","0332",5,1,2,2,0,1
"3515","0332",6,1,2,3,0,1
"3516","0332",7,1,3,1,0,1
"3517","0332",8,1,3,2,0,1
"3518","0332",9,1,3,3,0,1
"3519","0332",10,1,4,1,0,1
"3520","0332",11,1,4,2,0,1
"3521","0332",12,1,4,3,0,1
"3522","0332",13,1,1,1,1,1
"3523","0332",14,1,1,2,1,1
"3524","0332",15,1,1,3,1,1
"3525","0332",16,1,2,1,1,1
"3526","0332",17,1,2,2,1,1
"3527","0332",18,1,2,3,1,1
"3528","0332",19,0,3,1,1,1
"3529","0332",20,1,3,2,1,1
"3530","0332",22,1,4,1,1,1
"3531","0332",23,1,4,2,1,1
"3532","0332",24,1,4,3,1,1
"3533","0332",25,1,1,1,0,1
"3534","0332",26,1,1,2,0,1
"3535","0332",27,1,1,3,0,1
"3536","0332",28,1,2,1,0,1
"3537","0332",29,1,2,2,0,1
"3538","0332",30,1,2,3,0,1
"3539","0332",31,1,3,1,0,1
"3540","0332",32,1,3,2,0,1
"3541","0332",33,1,3,3,0,1
"3542","0332",34,1,4,1,0,1
"3543","0332",35,1,4,2,0,1
"3544","0332",36,1,4,3,0,1
"3545","0332",37,1,1,1,1,1
"3546","0332",38,0,1,2,1,1
"3547","0332",39,0,1,3,1,1
"3548","0332",40,0,2,1,1,1
"3549","0332",42,1,2,3,1,1
"3550","0332",43,0,3,1,1,1
"3551","0332",44,0,3,2,1,1
"3552","0332",45,1,3,3,1,1
"3553","0332",46,1,4,1,1,1
"3554","0332",47,1,4,2,1,1
"3555","2959",1,1,1,1,0,0
"3556","2959",2,1,1,2,0,0
"3557","2959",3,1,1,3,0,0
"3558","2959",4,1,2,1,0,0
"3559","2959",5,1,2,2,0,0
"3560","2959",6,1,2,3,0,0
"3561","2959",7,1,3,1,0,0
"3562","2959",8,1,3,2,0,0
"3563","2959",9,1,3,3,0,0
"3564","2959",11,1,4,2,0,0
"3565","2959",12,1,4,3,0,0
"3566","2959",13,0,1,1,1,0
"3567","2959",14,0,1,2,1,0
"3568","2959",15,0,1,3,1,0
"3569","2959",16,1,2,1,1,0
"3570","2959",17,0,2,2,1,0
"3571","2959",18,0,2,3,1,0
"3572","2959",19,0,3,1,1,0
"3573","2959",20,0,3,2,1,0
"3574","2959",21,1,3,3,1,0
"3575","2959",23,0,4,2,1,0
"3576","2959",24,1,4,3,1,0
"3577","2959",25,0,1,1,0,0
"3578","2959",26,1,1,2,0,0
"3579","2959",27,1,1,3,0,0
"3580","2959",28,1,2,1,0,0
"3581","2959",29,1,2,2,0,0
"3582","2959",31,1,3,1,0,0
"3583","2959",32,1,3,2,0,0
"3584","2959",33,1,3,3,0,0
"3585","2959",34,1,4,1,0,0
"3586","2959",35,1,4,2,0,0
"3587","2959",36,1,4,3,0,0
"3588","2959",37,0,1,1,1,0
"3589","2959",38,1,1,2,1,0
"3590","2959",39,1,1,3,1,0
"3591","2959",42,1,2,3,1,0
"3592","2959",43,1,3,1,1,0
"3593","2959",44,0,3,2,1,0
"3594","2959",45,1,3,3,1,0
"3595","2959",46,1,4,1,1,0
"3596","2959",47,0,4,2,1,0
"3597","2959",48,1,4,3,1,0
"3598","5096",1,1,1,1,0,1
"3599","5096",2,1,1,2,0,1
"3600","5096",3,1,1,3,0,1
"3601","5096",4,1,2,1,0,1
"3602","5096",5,1,2,2,0,1
"3603","5096",6,1,2,3,0,1
"3604","5096",7,1,3,1,0,1
"3605","5096",8,1,3,2,0,1
"3606","5096",9,1,3,3,0,1
"3607","5096",10,1,4,1,0,1
"3608","5096",11,1,4,2,0,1
"3609","5096",12,1,4,3,0,1
"3610","5096",13,1,1,1,1,1
"3611","5096",14,1,1,2,1,1
"3612","5096",15,1,1,3,1,1
"3613","5096",16,1,2,1,1,1
"3614","5096",17,1,2,2,1,1
"3615","5096",18,1,2,3,1,1
"3616","5096",19,1,3,1,1,1
"3617","5096",20,1,3,2,1,1
"3618","5096",21,1,3,3,1,1
"3619","5096",22,1,4,1,1,1
"3620","5096",23,1,4,2,1,1
"3621","5096",24,1,4,3,1,1
"3622","5096",25,1,1,1,0,1
"3623","5096",26,1,1,2,0,1
"3624","5096",27,1,1,3,0,1
"3625","5096",28,1,2,1,0,1
"3626","5096",29,1,2,2,0,1
"3627","5096",30,1,2,3,0,1
"3628","5096",31,1,3,1,0,1
"3629","5096",32,1,3,2,0,1
"3630","5096",33,1,3,3,0,1
"3631","5096",34,1,4,1,0,1
"3632","5096",35,1,4,2,0,1
"3633","5096",36,1,4,3,0,1
"3634","5096",37,1,1,1,1,1
"3635","5096",38,1,1,2,1,1
"3636","5096",39,1,1,3,1,1
"3637","5096",40,1,2,1,1,1
"3638","5096",41,1,2,2,1,1
"3639","5096",42,1,2,3,1,1
"3640","5096",43,1,3,1,1,1
"3641","5096",44,1,3,2,1,1
"3642","5096",45,1,3,3,1,1
"3643","5096",46,1,4,1,1,1
"3644","5096",47,1,4,2,1,1
"3645","5096",48,1,4,3,1,1
"3646","9203",1,1,1,1,0,0
"3647","9203",2,1,1,2,0,0
"3648","9203",3,1,1,3,0,0
"3649","9203",4,1,2,1,0,0
"3650","9203",5,1,2,2,0,0
"3651","9203",6,1,2,3,0,0
"3652","9203",7,1,3,1,0,0
"3653","9203",8,1,3,2,0,0
"3654","9203",9,1,3,3,0,0
"3655","9203",10,1,4,1,0,0
"3656","9203",11,1,4,2,0,0
"3657","9203",12,1,4,3,0,0
"3658","9203",13,1,1,1,1,0
"3659","9203",14,1,1,2,1,0
"3660","9203",15,1,1,3,1,0
"3661","9203",16,1,2,1,1,0
"3662","9203",17,1,2,2,1,0
"3663","9203",18,1,2,3,1,0
"3664","9203",19,1,3,1,1,0
"3665","9203",20,1,3,2,1,0
"3666","9203",21,1,3,3,1,0
"3667","9203",22,1,4,1,1,0
"3668","9203",23,1,4,2,1,0
"3669","9203",24,1,4,3,1,0
"3670","9203",25,1,1,1,0,0
"3671","9203",26,1,1,2,0,0
"3672","9203",27,1,1,3,0,0
"3673","9203",28,1,2,1,0,0
"3674","9203",29,1,2,2,0,0
"3675","9203",30,1,2,3,0,0
"3676","9203",31,1,3,1,0,0
"3677","9203",32,1,3,2,0,0
"3678","9203",33,1,3,3,0,0
"3679","9203",34,1,4,1,0,0
"3680","9203",35,1,4,2,0,0
"3681","9203",36,1,4,3,0,0
"3682","9203",37,1,1,1,1,0
"3683","9203",38,1,1,2,1,0
"3684","9203",39,1,1,3,1,0
"3685","9203",40,1,2,1,1,0
"3686","9203",41,1,2,2,1,0
"3687","9203",42,1,2,3,1,0
"3688","9203",43,1,3,1,1,0
"3689","9203",44,1,3,2,1,0
"3690","9203",45,1,3,3,1,0
"3691","9203",46,1,4,1,1,0
"3692","9203",47,1,4,2,1,0
"3693","9203",48,1,4,3,1,0
"3694","0548",1,1,1,1,0,0
"3695","0548",3,1,1,3,0,0
"3696","0548",4,1,2,1,0,0
"3697","0548",5,1,2,2,0,0
"3698","0548",6,1,2,3,0,0
"3699","0548",7,1,3,1,0,0
"3700","0548",8,1,3,2,0,0
"3701","0548",9,1,3,3,0,0
"3702","0548",10,1,4,1,0,0
"3703","0548",11,1,4,2,0,0
"3704","0548",12,1,4,3,0,0
"3705","0548",13,1,1,1,1,0
"3706","0548",14,1,1,2,1,0
"3707","0548",15,1,1,3,1,0
"3708","0548",16,1,2,1,1,0
"3709","0548",17,1,2,2,1,0
"3710","0548",18,1,2,3,1,0
"3711","0548",19,1,3,1,1,0
"3712","0548",20,1,3,2,1,0
"3713","0548",21,1,3,3,1,0
"3714","0548",22,1,4,1,1,0
"3715","0548",23,1,4,2,1,0
"3716","0548",24,1,4,3,1,0
"3717","0548",25,1,1,1,0,0
"3718","0548",26,1,1,2,0,0
"3719","0548",27,1,1,3,0,0
"3720","0548",28,1,2,1,0,0
"3721","0548",29,1,2,2,0,0
"3722","0548",30,1,2,3,0,0
"3723","0548",31,1,3,1,0,0
"3724","0548",32,1,3,2,0,0
"3725","0548",33,1,3,3,0,0
"3726","0548",34,1,4,1,0,0
