sub,decision,reward,effort,agent,Interoception
180,1,4,2,1,-0.035181563
180,1,2,2,1,-0.035181563
180,1,2,5,1,-0.035181563
180,1,4,6,1,-0.035181563
180,1,4,2,2,-0.035181563
180,1,2,2,1,-0.035181563
180,1,4,4,1,-0.035181563
180,0,6,4,2,-0.035181563
180,0,6,4,2,-0.035181563
180,1,5,5,1,-0.035181563
180,1,3,5,1,-0.035181563
180,0,6,6,2,-0.035181563
180,1,3,5,1,-0.035181563
180,1,5,3,1,-0.035181563
180,1,2,6,1,-0.035181563
180,0,4,4,2,-0.035181563
180,1,4,3,1,-0.035181563
180,0,5,2,2,-0.035181563
180,0,4,3,2,-0.035181563
180,1,3,3,1,-0.035181563
180,1,5,3,1,-0.035181563
180,0,2,3,2,-0.035181563
180,1,4,3,1,-0.035181563
180,1,2,4,1,-0.035181563
180,1,6,4,1,-0.035181563
180,1,3,4,1,-0.035181563
180,1,4,6,1,-0.035181563
180,0,6,5,2,-0.035181563
180,1,4,5,1,-0.035181563
182,0,4,6,2,-0.07395561
182,0,2,4,1,-0.07395561
182,0,6,2,2,-0.07395561
182,1,4,4,1,-0.07395561
182,0,6,2,2,-0.07395561
182,1,3,5,1,-0.07395561
182,0,3,2,2,-0.07395561
182,0,4,5,2,-0.07395561
182,1,5,5,2,-0.07395561
182,0,4,6,2,-0.07395561
182,1,6,3,1,-0.07395561
182,0,3,5,2,-0.07395561
182,1,5,6,1,-0.07395561
182,1,6,3,1,-0.07395561
182,1,5,6,1,-0.07395561
182,0,5,4,2,-0.07395561
182,1,5,2,1,-0.07395561
182,0,5,6,1,-0.07395561
182,1,3,3,1,-0.07395561
182,0,3,6,2,-0.07395561
182,0,3,4,2,-0.07395561
182,0,5,6,2,-0.07395561
182,1,4,2,1,-0.07395561
182,1,4,2,2,-0.07395561
182,0,3,4,2,-0.07395561
182,1,5,4,1,-0.07395561
182,0,2,4,2,-0.07395561
182,0,3,4,1,-0.07395561
182,0,2,3,2,-0.07395561
182,1,6,4,1,-0.07395561
182,1,5,2,2,-0.07395561
182,0,2,6,1,-0.07395561
182,1,4,4,1,-0.07395561
182,0,4,5,2,-0.07395561
182,1,6,5,1,-0.07395561
182,1,5,4,1,-0.07395561
182,1,6,6,1,-0.07395561
182,0,2,5,1,-0.07395561
182,0,5,3,2,-0.07395561
182,0,3,6,1,-0.07395561
182,0,3,4,2,-0.07395561
182,0,4,5,2,-0.07395561
182,1,6,6,1,-0.07395561
182,0,2,6,1,-0.07395561
182,1,6,3,1,-0.07395561
182,1,6,2,1,-0.07395561
182,0,6,6,2,-0.07395561
182,1,3,3,1,-0.07395561
182,0,5,3,2,-0.07395561
182,0,4,4,2,-0.07395561
182,0,3,3,2,-0.07395561
182,1,3,2,1,-0.07395561
182,0,2,3,1,-0.07395561
182,1,6,2,1,-0.07395561
182,1,5,5,1,-0.07395561
182,0,2,4,2,-0.07395561
182,0,3,6,1,-0.07395561
182,0,5,5,2,-0.07395561
182,1,4,6,1,-0.07395561
182,0,2,4,2,-0.07395561
182,0,2,5,2,-0.07395561
182,0,5,3,2,-0.07395561
182,0,4,4,2,-0.07395561
182,0,3,3,2,-0.07395561
182,1,6,4,1,-0.07395561
182,0,6,5,2,-0.07395561
182,1,2,2,1,-0.07395561
182,0,5,6,2,-0.07395561
182,0,5,4,2,-0.07395561
182,0,3,6,1,-0.07395561
182,0,5,2,2,-0.07395561
182,0,4,3,2,-0.07395561
182,0,6,3,2,-0.07395561
182,0,2,2,2,-0.07395561
182,0,4,6,2,-0.07395561
182,0,2,5,1,-0.07395561
182,1,5,2,1,-0.07395561
182,1,3,2,1,-0.07395561
182,1,6,6,1,-0.07395561
182,0,2,5,2,-0.07395561
182,0,2,3,1,-0.07395561
182,0,2,6,2,-0.07395561
182,1,4,5,1,-0.07395561
182,1,4,3,1,-0.07395561
182,0,5,4,2,-0.07395561
182,1,4,5,1,-0.07395561
182,1,3,6,2,-0.07395561
182,0,3,2,2,-0.07395561
182,1,5,4,1,-0.07395561
182,0,2,3,1,-0.07395561
182,1,6,5,1,-0.07395561
182,0,3,5,2,-0.07395561
182,0,5,6,2,-0.07395561
182,1,5,5,1,-0.07395561
182,0,2,4,1,-0.07395561
182,0,6,6,2,-0.07395561
182,1,4,2,1,-0.07395561
182,0,2,3,2,-0.07395561
182,0,3,5,2,-0.07395561
182,0,2,2,2,-0.07395561
182,0,2,6,2,-0.07395561
182,0,6,5,2,-0.07395561
182,1,3,4,1,-0.07395561
182,0,6,3,2,-0.07395561
182,0,2,2,2,-0.07395561
182,0,2,6,2,-0.07395561
182,1,5,2,1,-0.07395561
182,0,5,5,2,-0.07395561
182,1,6,2,1,-0.07395561
182,0,6,4,2,-0.07395561
182,1,6,5,1,-0.07395561
182,0,4,2,2,-0.07395561
182,0,3,6,2,-0.07395561
182,0,4,3,2,-0.07395561
182,1,3,2,1,-0.07395561
182,0,2,5,2,-0.07395561
182,0,3,2,2,-0.07395561
182,1,6,2,2,-0.07395561
182,1,5,3,1,-0.07395561
182,0,3,3,2,-0.07395561
182,0,6,3,2,-0.07395561
182,1,4,2,1,-0.07395561
182,1,2,2,1,-0.07395561
182,0,2,5,1,-0.07395561
182,0,4,6,1,-0.07395561
182,0,4,2,2,-0.07395561
182,1,2,2,1,-0.07395561
182,1,4,4,1,-0.07395561
182,0,6,4,2,-0.07395561
182,0,6,4,2,-0.07395561
182,1,5,5,1,-0.07395561
182,0,3,5,1,-0.07395561
182,0,6,6,2,-0.07395561
182,0,3,5,1,-0.07395561
182,1,5,3,1,-0.07395561
182,0,2,6,1,-0.07395561
182,0,4,4,2,-0.07395561
182,1,4,3,1,-0.07395561
182,0,5,2,2,-0.07395561
182,0,4,3,2,-0.07395561
182,1,3,3,1,-0.07395561
182,1,5,3,1,-0.07395561
182,0,2,3,2,-0.07395561
182,1,4,3,1,-0.07395561
182,0,2,4,1,-0.07395561
182,1,6,4,1,-0.07395561
182,0,3,4,1,-0.07395561
182,0,4,6,1,-0.07395561
182,0,6,5,2,-0.07395561
182,1,4,5,1,-0.07395561
183,0,4,6,2,0.012936315
183,0,2,4,1,0.012936315
183,1,6,2,2,0.012936315
183,0,4,4,1,0.012936315
183,1,6,2,2,0.012936315
183,0,3,5,1,0.012936315
183,1,3,2,2,0.012936315
183,0,4,5,2,0.012936315
183,0,5,5,2,0.012936315
183,0,4,6,2,0.012936315
183,1,6,3,1,0.012936315
183,0,3,5,2,0.012936315
183,0,5,6,1,0.012936315
183,1,6,3,1,0.012936315
183,0,5,6,1,0.012936315
183,0,5,4,2,0.012936315
183,1,5,2,1,0.012936315
183,0,5,6,1,0.012936315
183,1,3,3,1,0.012936315
183,0,3,6,2,0.012936315
183,0,3,4,2,0.012936315
183,0,5,6,2,0.012936315
183,1,4,2,1,0.012936315
183,1,4,2,2,0.012936315
183,0,3,4,2,0.012936315
183,1,5,4,1,0.012936315
183,0,2,4,2,0.012936315
183,1,3,4,1,0.012936315
183,1,2,3,2,0.012936315
183,1,6,4,1,0.012936315
183,1,5,2,2,0.012936315
183,0,2,6,1,0.012936315
183,1,4,4,1,0.012936315
183,0,4,5,2,0.012936315
183,0,6,5,1,0.012936315
183,1,5,4,1,0.012936315
183,0,6,6,1,0.012936315
183,0,2,5,1,0.012936315
183,1,5,3,2,0.012936315
183,0,3,6,1,0.012936315
183,0,3,4,2,0.012936315
183,0,4,5,2,0.012936315
183,0,6,6,1,0.012936315
183,0,2,6,1,0.012936315
183,1,6,3,1,0.012936315
183,1,6,2,1,0.012936315
183,0,6,6,2,0.012936315
183,1,3,3,1,0.012936315
183,1,5,3,2,0.012936315
183,0,4,4,2,0.012936315
183,1,3,3,2,0.012936315
183,1,3,2,1,0.012936315
183,1,2,3,1,0.012936315
183,1,6,2,1,0.012936315
183,0,5,5,1,0.012936315
183,0,2,4,2,0.012936315
183,0,3,6,1,0.012936315
183,0,5,5,2,0.012936315
183,0,4,6,1,0.012936315
183,0,2,4,2,0.012936315
183,0,2,5,2,0.012936315
183,1,5,3,2,0.012936315
183,0,4,4,2,0.012936315
183,0,3,3,2,0.012936315
183,1,6,4,1,0.012936315
183,0,6,5,2,0.012936315
183,1,2,2,1,0.012936315
183,0,5,6,2,0.012936315
183,0,5,4,2,0.012936315
183,0,3,6,1,0.012936315
183,1,5,2,2,0.012936315
183,1,4,3,2,0.012936315
183,1,6,3,2,0.012936315
183,1,2,2,2,0.012936315
183,0,4,6,2,0.012936315
183,0,2,5,1,0.012936315
183,1,5,2,1,0.012936315
183,1,3,2,1,0.012936315
183,0,6,6,1,0.012936315
183,0,2,5,2,0.012936315
183,1,2,3,1,0.012936315
183,0,2,6,2,0.012936315
183,0,4,5,1,0.012936315
183,1,4,3,1,0.012936315
183,0,5,4,2,0.012936315
183,0,4,5,1,0.012936315
183,0,3,6,2,0.012936315
183,1,3,2,2,0.012936315
183,1,5,4,1,0.012936315
183,1,2,3,1,0.012936315
183,0,6,5,1,0.012936315
183,0,3,5,2,0.012936315
183,0,5,6,2,0.012936315
183,0,5,5,1,0.012936315
183,1,2,4,1,0.012936315
183,0,6,6,2,0.012936315
183,1,4,2,1,0.012936315
183,1,2,3,2,0.012936315
183,0,3,5,2,0.012936315
183,1,2,2,2,0.012936315
183,0,2,6,2,0.012936315
183,0,6,5,2,0.012936315
183,1,3,4,1,0.012936315
183,1,6,3,2,0.012936315
183,1,2,2,2,0.012936315
183,0,2,6,2,0.012936315
183,1,5,2,1,0.012936315
183,0,5,5,2,0.012936315
183,1,6,2,1,0.012936315
183,1,6,4,2,0.012936315
183,0,6,5,1,0.012936315
183,1,4,2,2,0.012936315
183,0,3,6,2,0.012936315
183,0,4,3,2,0.012936315
183,1,3,2,1,0.012936315
183,0,2,5,2,0.012936315
183,1,3,2,2,0.012936315
183,1,6,2,2,0.012936315
183,1,5,3,1,0.012936315
183,0,3,3,2,0.012936315
183,0,6,3,2,0.012936315
183,1,4,2,1,0.012936315
183,1,2,2,1,0.012936315
183,0,2,5,1,0.012936315
183,0,4,6,1,0.012936315
183,1,4,2,2,0.012936315
183,1,2,2,1,0.012936315
183,1,4,4,1,0.012936315
183,0,6,4,2,0.012936315
183,0,6,4,2,0.012936315
183,0,5,5,1,0.012936315
183,0,3,5,1,0.012936315
183,0,6,6,2,0.012936315
183,0,3,5,1,0.012936315
183,1,5,3,1,0.012936315
183,0,2,6,1,0.012936315
183,0,4,4,2,0.012936315
183,1,4,3,1,0.012936315
183,1,5,2,2,0.012936315
183,1,4,3,2,0.012936315
183,1,3,3,1,0.012936315
183,1,5,3,1,0.012936315
183,0,2,3,2,0.012936315
183,1,4,3,1,0.012936315
183,0,2,4,1,0.012936315
183,1,6,4,1,0.012936315
183,1,3,4,1,0.012936315
183,0,4,6,1,0.012936315
183,0,6,5,2,0.012936315
183,0,4,5,1,0.012936315
185,0,4,6,2,0.016677046
185,1,2,4,1,0.016677046
185,0,6,2,2,0.016677046
185,1,4,4,1,0.016677046
185,0,6,2,2,0.016677046
185,1,3,5,1,0.016677046
185,0,3,2,2,0.016677046
185,0,4,5,2,0.016677046
185,0,5,5,2,0.016677046
185,0,4,6,2,0.016677046
185,1,6,3,1,0.016677046
185,0,3,5,2,0.016677046
185,1,5,6,1,0.016677046
185,1,6,3,1,0.016677046
185,1,5,6,1,0.016677046
185,0,5,4,2,0.016677046
185,1,5,2,1,0.016677046
185,1,5,6,1,0.016677046
185,1,3,3,1,0.016677046
185,1,3,6,2,0.016677046
185,0,3,4,2,0.016677046
185,0,5,6,2,0.016677046
185,1,4,2,1,0.016677046
185,0,4,2,2,0.016677046
185,0,3,4,2,0.016677046
185,1,5,4,1,0.016677046
185,0,2,4,2,0.016677046
185,1,3,4,1,0.016677046
185,0,2,3,2,0.016677046
185,1,6,4,1,0.016677046
185,0,5,2,2,0.016677046
185,1,2,6,1,0.016677046
185,1,4,4,1,0.016677046
185,0,4,5,2,0.016677046
185,1,6,5,1,0.016677046
185,1,5,4,1,0.016677046
185,1,6,6,1,0.016677046
185,1,2,5,1,0.016677046
185,0,5,3,2,0.016677046
185,1,3,6,1,0.016677046
185,0,3,4,2,0.016677046
185,0,4,5,2,0.016677046
185,1,6,6,1,0.016677046
185,1,2,6,1,0.016677046
185,1,6,3,1,0.016677046
185,1,6,2,1,0.016677046
185,0,6,6,2,0.016677046
185,1,3,3,1,0.016677046
185,0,5,3,2,0.016677046
185,0,4,4,2,0.016677046
185,0,3,3,2,0.016677046
185,1,3,2,1,0.016677046
185,1,2,3,1,0.016677046
185,1,6,2,1,0.016677046
185,1,5,5,1,0.016677046
185,0,2,4,2,0.016677046
185,1,3,6,1,0.016677046
185,0,5,5,2,0.016677046
185,1,4,6,1,0.016677046
185,0,2,4,2,0.016677046
185,0,2,5,2,0.016677046
185,0,5,3,2,0.016677046
185,0,4,4,2,0.016677046
185,0,3,3,2,0.016677046
185,1,6,4,1,0.016677046
185,0,6,5,2,0.016677046
185,1,2,2,1,0.016677046
185,0,5,6,2,0.016677046
185,0,5,4,2,0.016677046
185,1,3,6,1,0.016677046
185,0,5,2,2,0.016677046
185,0,4,3,2,0.016677046
185,0,6,3,2,0.016677046
185,0,2,2,2,0.016677046
185,0,4,6,2,0.016677046
185,1,2,5,1,0.016677046
185,1,5,2,1,0.016677046
185,1,3,2,1,0.016677046
185,1,6,6,1,0.016677046
185,0,2,5,2,0.016677046
185,1,2,3,1,0.016677046
185,0,2,6,2,0.016677046
185,1,4,5,1,0.016677046
185,1,4,3,1,0.016677046
185,0,5,4,2,0.016677046
185,1,4,5,1,0.016677046
185,0,3,6,2,0.016677046
185,0,3,2,2,0.016677046
185,1,5,4,1,0.016677046
185,1,2,3,1,0.016677046
185,1,6,5,1,0.016677046
185,0,3,5,2,0.016677046
185,0,5,6,2,0.016677046
185,1,5,5,1,0.016677046
185,1,2,4,1,0.016677046
185,0,6,6,2,0.016677046
185,1,4,2,1,0.016677046
185,0,2,3,2,0.016677046
185,0,3,5,2,0.016677046
185,0,2,2,2,0.016677046
185,0,2,6,2,0.016677046
185,0,6,5,2,0.016677046
185,1,3,4,1,0.016677046
185,0,6,3,2,0.016677046
185,0,2,2,2,0.016677046
185,0,2,6,2,0.016677046
185,1,5,2,1,0.016677046
185,0,5,5,2,0.016677046
185,1,6,2,1,0.016677046
185,0,6,4,2,0.016677046
185,1,6,5,1,0.016677046
185,0,4,2,2,0.016677046
185,0,3,6,2,0.016677046
185,0,4,3,2,0.016677046
185,1,3,2,1,0.016677046
185,0,2,5,2,0.016677046
185,0,3,2,2,0.016677046
185,0,6,2,2,0.016677046
185,1,5,3,1,0.016677046
185,0,3,3,2,0.016677046
185,0,6,3,2,0.016677046
185,1,4,2,1,0.016677046
185,1,2,2,1,0.016677046
185,1,2,5,1,0.016677046
185,1,4,6,1,0.016677046
185,0,4,2,2,0.016677046
185,1,2,2,1,0.016677046
185,1,4,4,1,0.016677046
185,0,6,4,2,0.016677046
185,0,6,4,2,0.016677046
185,1,5,5,1,0.016677046
185,1,3,5,1,0.016677046
185,0,6,6,2,0.016677046
185,1,3,5,1,0.016677046
185,1,5,3,1,0.016677046
185,1,2,6,1,0.016677046
185,0,4,4,2,0.016677046
185,1,4,3,1,0.016677046
185,0,5,2,2,0.016677046
185,0,4,3,2,0.016677046
185,1,3,3,1,0.016677046
185,1,5,3,1,0.016677046
185,0,2,3,2,0.016677046
185,1,4,3,1,0.016677046
185,1,2,4,1,0.016677046
185,1,6,4,1,0.016677046
185,1,3,4,1,0.016677046
185,1,4,6,1,0.016677046
185,0,6,5,2,0.016677046
185,1,4,5,1,0.016677046
186,0,4,6,2,-0.079625292
186,1,2,4,1,-0.079625292
186,1,6,2,2,-0.079625292
186,1,4,4,1,-0.079625292
186,1,6,2,2,-0.079625292
186,1,3,5,1,-0.079625292
186,1,3,2,2,-0.079625292
186,0,4,5,2,-0.079625292
186,0,5,5,2,-0.079625292
186,0,4,6,2,-0.079625292
186,1,6,3,1,-0.079625292
186,0,3,5,2,-0.079625292
186,1,5,6,1,-0.079625292
186,1,6,3,1,-0.079625292
186,1,5,6,1,-0.079625292
186,0,5,4,2,-0.079625292
186,1,5,2,1,-0.079625292
186,1,5,6,1,-0.079625292
186,1,3,3,1,-0.079625292
186,0,3,6,2,-0.079625292
186,0,3,4,2,-0.079625292
186,0,5,6,2,-0.079625292
186,1,4,2,1,-0.079625292
186,1,4,2,2,-0.079625292
186,0,3,4,2,-0.079625292
186,1,5,4,1,-0.079625292
186,0,2,4,2,-0.079625292
186,1,3,4,1,-0.079625292
186,0,2,3,2,-0.079625292
186,1,6,4,1,-0.079625292
186,1,5,2,2,-0.079625292
186,1,2,6,1,-0.079625292
186,1,4,4,1,-0.079625292
186,0,4,5,2,-0.079625292
186,1,6,5,1,-0.079625292
186,1,5,4,1,-0.079625292
186,1,6,6,1,-0.079625292
186,1,2,5,1,-0.079625292
186,1,5,3,2,-0.079625292
186,1,3,6,1,-0.079625292
186,0,3,4,2,-0.079625292
186,0,4,5,2,-0.079625292
186,1,6,6,1,-0.079625292
186,1,2,6,1,-0.079625292
186,1,6,3,1,-0.079625292
186,1,6,2,1,-0.079625292
186,0,6,6,2,-0.079625292
186,1,3,3,1,-0.079625292
186,1,5,3,2,-0.079625292
186,0,4,4,2,-0.079625292
186,0,3,3,2,-0.079625292
186,1,3,2,1,-0.079625292
186,1,2,3,1,-0.079625292
186,1,6,2,1,-0.079625292
186,1,5,5,1,-0.079625292
186,0,2,4,2,-0.079625292
186,1,3,6,1,-0.079625292
186,0,5,5,2,-0.079625292
186,1,4,6,1,-0.079625292
186,0,2,4,2,-0.079625292
186,0,2,5,2,-0.079625292
186,0,5,3,2,-0.079625292
186,0,4,4,2,-0.079625292
186,1,3,3,2,-0.079625292
186,1,6,4,1,-0.079625292
186,0,6,5,2,-0.079625292
186,1,2,2,1,-0.079625292
186,0,5,6,2,-0.079625292
186,0,5,4,2,-0.079625292
186,1,3,6,1,-0.079625292
186,0,5,2,2,-0.079625292
186,1,4,3,2,-0.079625292
186,1,6,3,2,-0.079625292
186,1,2,2,2,-0.079625292
186,0,4,6,2,-0.079625292
186,1,2,5,1,-0.079625292
186,1,5,2,1,-0.079625292
186,1,3,2,1,-0.079625292
186,1,6,6,1,-0.079625292
186,0,2,5,2,-0.079625292
186,1,2,3,1,-0.079625292
186,0,2,6,2,-0.079625292
186,1,4,5,1,-0.079625292
186,1,4,3,1,-0.079625292
186,0,5,4,2,-0.079625292
186,1,4,5,1,-0.079625292
186,0,3,6,2,-0.079625292
186,0,3,2,2,-0.079625292
186,1,5,4,1,-0.079625292
186,1,2,3,1,-0.079625292
186,1,6,5,1,-0.079625292
186,0,3,5,2,-0.079625292
186,0,5,6,2,-0.079625292
186,1,5,5,1,-0.079625292
186,1,2,4,1,-0.079625292
186,0,6,6,2,-0.079625292
186,1,4,2,1,-0.079625292
186,1,2,3,2,-0.079625292
186,0,3,5,2,-0.079625292
186,0,2,2,2,-0.079625292
186,0,2,6,2,-0.079625292
186,0,6,5,2,-0.079625292
186,1,3,4,1,-0.079625292
186,1,6,3,2,-0.079625292
186,1,2,2,2,-0.079625292
186,0,2,6,2,-0.079625292
186,1,5,2,1,-0.079625292
186,0,5,5,2,-0.079625292
186,1,6,2,1,-0.079625292
186,0,6,4,2,-0.079625292
186,1,6,5,1,-0.079625292
186,1,4,2,2,-0.079625292
186,0,3,6,2,-0.079625292
186,0,4,3,2,-0.079625292
186,1,3,2,1,-0.079625292
186,0,2,5,2,-0.079625292
186,0,3,2,2,-0.079625292
186,0,6,2,2,-0.079625292
186,1,5,3,1,-0.079625292
186,0,3,3,2,-0.079625292
186,0,6,3,2,-0.079625292
186,1,4,2,1,-0.079625292
186,1,2,2,1,-0.079625292
186,1,2,5,1,-0.079625292
186,1,4,6,1,-0.079625292
186,0,4,2,2,-0.079625292
186,1,2,2,1,-0.079625292
186,1,4,4,1,-0.079625292
186,0,6,4,2,-0.079625292
186,0,6,4,2,-0.079625292
186,1,5,5,1,-0.079625292
186,1,3,5,1,-0.079625292
186,0,6,6,2,-0.079625292
186,1,3,5,1,-0.079625292
186,1,5,3,1,-0.079625292
186,1,2,6,1,-0.079625292
186,0,4,4,2,-0.079625292
186,1,4,3,1,-0.079625292
186,0,5,2,2,-0.079625292
186,0,4,3,2,-0.079625292
186,1,3,3,1,-0.079625292
186,1,5,3,1,-0.079625292
186,0,2,3,2,-0.079625292
186,1,4,3,1,-0.079625292
186,1,2,4,1,-0.079625292
186,1,6,4,1,-0.079625292
186,1,3,4,1,-0.079625292
186,1,4,6,1,-0.079625292
186,0,6,5,2,-0.079625292
186,1,4,5,1,-0.079625292
188,0,4,6,2,0.012516965
188,0,2,4,1,0.012516965
188,1,6,2,2,0.012516965
188,1,4,4,1,0.012516965
188,1,6,2,2,0.012516965
188,0,3,5,1,0.012516965
188,1,3,2,2,0.012516965
188,0,4,5,2,0.012516965
188,1,5,5,2,0.012516965
188,0,4,6,2,0.012516965
188,1,6,3,1,0.012516965
188,0,3,5,2,0.012516965
188,1,5,6,1,0.012516965
188,1,6,3,1,0.012516965
188,1,5,6,1,0.012516965
188,1,5,4,2,0.012516965
188,1,5,2,1,0.012516965
188,1,5,6,1,0.012516965
188,1,3,3,1,0.012516965
188,0,3,6,2,0.012516965
188,1,5,6,2,0.012516965
188,1,4,2,1,0.012516965
188,1,4,2,2,0.012516965
188,1,3,4,2,0.012516965
188,1,5,4,1,0.012516965
188,0,2,4,2,0.012516965
188,1,3,4,1,0.012516965
188,1,2,3,2,0.012516965
188,1,6,4,1,0.012516965
188,1,5,2,2,0.012516965
188,0,2,6,1,0.012516965
188,1,4,4,1,0.012516965
188,0,4,5,2,0.012516965
188,1,6,5,1,0.012516965
188,1,5,4,1,0.012516965
188,1,6,6,1,0.012516965
188,0,2,5,1,0.012516965
188,1,5,3,2,0.012516965
188,0,3,6,1,0.012516965
188,1,3,4,2,0.012516965
188,1,4,5,2,0.012516965
188,1,6,6,1,0.012516965
188,0,2,6,1,0.012516965
188,1,6,3,1,0.012516965
188,1,6,2,1,0.012516965
188,1,6,6,2,0.012516965
188,1,3,3,1,0.012516965
188,1,5,3,2,0.012516965
188,1,4,4,2,0.012516965
188,1,3,3,2,0.012516965
188,1,3,2,1,0.012516965
188,1,2,3,1,0.012516965
188,1,6,2,1,0.012516965
188,1,5,5,1,0.012516965
188,1,2,4,2,0.012516965
188,0,3,6,1,0.012516965
188,1,5,5,2,0.012516965
188,1,4,6,1,0.012516965
188,0,2,4,2,0.012516965
188,0,2,5,2,0.012516965
188,1,5,3,2,0.012516965
188,1,4,4,2,0.012516965
188,1,3,3,2,0.012516965
188,1,6,4,1,0.012516965
188,0,6,5,2,0.012516965
188,1,2,2,1,0.012516965
188,1,5,6,2,0.012516965
188,0,5,4,2,0.012516965
188,0,3,6,1,0.012516965
188,1,5,2,2,0.012516965
188,1,4,3,2,0.012516965
188,1,6,3,2,0.012516965
188,1,2,2,2,0.012516965
188,0,4,6,2,0.012516965
188,0,2,5,1,0.012516965
188,1,5,2,1,0.012516965
188,1,3,2,1,0.012516965
188,1,6,6,1,0.012516965
188,0,2,5,2,0.012516965
188,0,2,3,1,0.012516965
188,0,2,6,2,0.012516965
188,1,4,5,1,0.012516965
188,1,4,3,1,0.012516965
188,1,5,4,2,0.012516965
188,1,4,5,1,0.012516965
188,0,3,6,2,0.012516965
188,1,3,2,2,0.012516965
188,1,5,4,1,0.012516965
188,1,2,3,1,0.012516965
188,1,6,5,1,0.012516965
188,0,3,5,2,0.012516965
188,0,5,6,2,0.012516965
188,1,5,5,1,0.012516965
188,0,2,4,1,0.012516965
188,1,6,6,2,0.012516965
188,1,4,2,1,0.012516965
188,1,2,3,2,0.012516965
188,0,3,5,2,0.012516965
188,1,2,2,2,0.012516965
188,0,2,6,2,0.012516965
188,1,6,5,2,0.012516965
188,1,3,4,1,0.012516965
188,1,6,3,2,0.012516965
188,1,2,2,2,0.012516965
188,0,2,6,2,0.012516965
188,1,5,2,1,0.012516965
188,0,5,5,2,0.012516965
188,1,6,2,1,0.012516965
188,1,6,4,2,0.012516965
188,1,6,5,1,0.012516965
188,1,4,2,2,0.012516965
188,0,3,6,2,0.012516965
188,1,4,3,2,0.012516965
188,1,3,2,1,0.012516965
188,0,2,5,2,0.012516965
188,1,6,2,2,0.012516965
188,1,5,3,1,0.012516965
188,1,3,3,2,0.012516965
188,1,6,3,2,0.012516965
188,1,4,2,1,0.012516965
188,1,2,2,1,0.012516965
188,0,2,5,1,0.012516965
188,1,4,6,1,0.012516965
188,1,4,2,2,0.012516965
188,1,2,2,1,0.012516965
188,1,4,4,1,0.012516965
188,1,6,4,2,0.012516965
188,1,6,4,2,0.012516965
188,1,5,5,1,0.012516965
188,0,3,5,1,0.012516965
188,0,6,6,2,0.012516965
188,0,3,5,1,0.012516965
188,1,5,3,1,0.012516965
188,0,2,6,1,0.012516965
188,1,4,4,2,0.012516965
188,1,4,3,1,0.012516965
188,1,5,2,2,0.012516965
188,1,4,3,2,0.012516965
188,1,3,3,1,0.012516965
188,1,5,3,1,0.012516965
188,0,2,3,2,0.012516965
188,1,4,3,1,0.012516965
188,0,2,4,1,0.012516965
188,1,6,4,1,0.012516965
188,1,3,4,1,0.012516965
188,0,4,6,1,0.012516965
188,1,6,5,2,0.012516965
188,1,4,5,1,0.012516965
189,0,4,6,2,-0.008003504
189,1,2,4,1,-0.008003504
189,1,6,2,2,-0.008003504
189,1,4,4,1,-0.008003504
189,1,6,2,2,-0.008003504
189,0,3,5,1,-0.008003504
189,1,3,2,2,-0.008003504
189,0,4,5,2,-0.008003504
189,0,5,5,2,-0.008003504
189,0,4,6,2,-0.008003504
189,1,6,3,1,-0.008003504
189,0,3,5,2,-0.008003504
189,1,5,6,1,-0.008003504
189,1,6,3,1,-0.008003504
189,1,5,6,1,-0.008003504
189,1,5,4,2,-0.008003504
189,1,5,2,1,-0.008003504
189,1,5,6,1,-0.008003504
189,1,3,3,1,-0.008003504
189,0,3,6,2,-0.008003504
189,1,3,4,2,-0.008003504
189,1,5,6,2,-0.008003504
189,1,4,2,1,-0.008003504
189,1,4,2,2,-0.008003504
189,1,3,4,2,-0.008003504
189,1,5,4,1,-0.008003504
189,1,2,4,2,-0.008003504
189,1,3,4,1,-0.008003504
189,1,2,3,2,-0.008003504
189,1,6,4,1,-0.008003504
189,1,5,2,2,-0.008003504
189,0,2,6,1,-0.008003504
189,1,4,4,1,-0.008003504
189,1,4,5,2,-0.008003504
189,1,6,5,1,-0.008003504
189,1,5,4,1,-0.008003504
189,1,6,6,1,-0.008003504
189,0,2,5,1,-0.008003504
189,1,5,3,2,-0.008003504
189,1,3,6,1,-0.008003504
189,1,3,4,2,-0.008003504
189,1,4,5,2,-0.008003504
189,1,6,6,1,-0.008003504
189,0,2,6,1,-0.008003504
189,1,6,3,1,-0.008003504
189,1,6,2,1,-0.008003504
189,1,6,6,2,-0.008003504
189,1,3,3,1,-0.008003504
189,1,5,3,2,-0.008003504
189,1,4,4,2,-0.008003504
189,1,3,3,2,-0.008003504
189,1,3,2,1,-0.008003504
189,1,2,3,1,-0.008003504
189,1,6,2,1,-0.008003504
189,1,5,5,1,-0.008003504
189,1,2,4,2,-0.008003504
189,1,3,6,1,-0.008003504
189,1,5,5,2,-0.008003504
189,1,4,6,1,-0.008003504
189,1,2,4,2,-0.008003504
189,1,2,5,2,-0.008003504
189,1,5,3,2,-0.008003504
189,1,4,4,2,-0.008003504
189,1,3,3,2,-0.008003504
189,1,6,4,1,-0.008003504
189,1,6,5,2,-0.008003504
189,1,2,2,1,-0.008003504
189,1,5,6,2,-0.008003504
189,1,5,4,2,-0.008003504
189,1,3,6,1,-0.008003504
189,1,5,2,2,-0.008003504
